id,premise,conclusion,label,prover9
619,"Superhero(peterParker) ⊕ Civilian(peterParker)
Destroyer(theHulk)
Angry(theHulk) → WakesUp(theHulk)
WakesUp(theHulk) → Breaks(theHulk, bridge)
God(thor)
Happy(thor) → Breaks(thor, bridge)
∀x (God(x) → ¬Destroyer(x))
Superhero(peter) → Wears(peter, uniform)
∀x ((Destroyer(x) ∧ Breaks(x,bridge)) → ¬Civilian(peter))
Happy(thor) → Angry(theHulk)","¬Happy(thor) → ¬Breaks(thor, bridge)",Uncertain,False
622,"Medication(diethylcarbamazine) ∧ DiscoversIn(diethylcarbamazine, yr1947)
Treats(diethylcarbamazine, riverBlindness)
PreferredTreatmentFor(riverBlindness, ivermectin)
¬(Is(diethylcarbamazine, ivermectin))","Treats(diethylcarbamazine, filariasis)",Uncertain,False
623,"∀x (PrimeNumber(x) → NaturalNumber(x)) 
∀x (Integer(x) → RealNumber(x))
∀x (RealNumber(x) → ComplexNumber(x)) 
PrimeNumber(one) ∨ NaturalNumber(one)
¬ComplexNumber(one) → (PrimeNumber(one) ∧ Integer(one))",RealNumber(one),Uncertain,False
625,"∀x (PrimeNumber(x) → NaturalNumber(x)) 
∀x (Integer(x) → RealNumber(x))
∀x (RealNumber(x) → ComplexNumber(x)) 
PrimeNumber(one) ∨ NaturalNumber(one)
¬ComplexNumber(one) → (PrimeNumber(one) ∧ Integer(one))",PrimeNumber(one) ⊕  NaturalNumber(one),False,False
626,"∀x (Disease(x) ∧ Require(x, medicalDiagnosis) → RequiredFor(labTest, x) ∨ RequiredFor(imaging, x)) 
∀x (RareDisease(x) → Require(x, medicalDiagnosis))
∀x (Disease(x) ∧ Mild(x) → ¬(RequiredFor(labTest, x) ∨ RequiredFor(imaging, x))) 
∀x (BloodCancer(x) → RareDiseases(x))
∀x (Disease(x) ∧ Leukemia(x) → BloodCancer(x))
Disease(bladderCancer) ∧ (BloodCancer(bladderCancer) ∨ Leukemia(bladderCancer))",Mild(bladderCancer),False,False
627,"∀x (Disease(x) ∧ Require(x, medicalDiagnosis) → RequiredFor(labTest, x) ∨ RequiredFor(imaging, x)) 
∀x (RareDisease(x) → Require(x, medicalDiagnosis))
∀x (Disease(x) ∧ Mild(x) → ¬(RequiredFor(labTest, x) ∨ RequiredFor(imaging, x))) 
∀x (BloodCancer(x) → RareDiseases(x))
∀x (Disease(x) ∧ Leukemia(x) → BloodCancer(x))
Disease(bladderCancer) ∧ (BloodCancer(bladderCancer) ∨ Leukemia(bladderCancer))",Leukemia(bladderCancer),Uncertain,False
629,"∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))",RareEarthElement(lithium),Uncertain,False
630,"∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))","Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y)) ∧ UsedFor(lithium, batteries)",False,False
631,"∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))","¬(EssentialFor(lithium, electronics) ⊕ (∃y(Between(y, num61, num63) ∧ AtomicNumber(lithium, y)))) → ¬(¬RareEarthMetals(lithium) ∨ UsedIn(lithium, industry))",True,True
638,"∀x (ChooseWhatToDoWith(x, time) → FlexibleSchedule(x))
∀x (Have(x, lotsOfFreetime) → ChooseWhatToDoWith(x, time))
∀x (Have(x, lotsOfFreetime) ⊕ (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y))))
∀x (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y)) → Hardworking(x))
∀x (Hardworking(x) ∧ HaveFor(x, highAmbition, future) ∧ HaveFor(x, goal, future) → ¬ShortSighted(x))
¬((Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ FlexibleSchedule(john))",Organized(john),False,False
639,"∀x (ChooseWhatToDoWith(x, time) → FlexibleSchedule(x))
∀x (Have(x, lotsOfFreetime) → ChooseWhatToDoWith(x, time))
∀x (Have(x, lotsOfFreetime) ⊕ (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y))))
∀x (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y)) → Hardworking(x))
∀x (Hardworking(x) ∧ HaveFor(x, highAmbition, future) ∧ HaveFor(x, goal, future) → ¬ShortSighted(x))
¬((Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ FlexibleSchedule(john))","ChooseWhatToDoWith(john, time)",Uncertain,False
641,"OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)",MultinationalCompany(ableton),True,True
642,"OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)",MakesAISoftware(ableton),Uncertain,False
643,"OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)","¬OfficeIn(ableton, germany)",False,False
644,"∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)",Flightless(fido) ∧ Bird(fido),Uncertain,False
645,"∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)","¬(NonFlying(fido) ∧ Bird(fido) ∧ In(fido, antarctica)) ∧ ¬GlideInAir(fido)",False,False
647,"∀x (MemberOf(x, universityFaculty) → Professor(x))
∀x (PrincipalInvestigator(x) → MemberOf(x, universityFaculty))
∀x (Professor(x) → ¬UndergraduateStudent(x))
∀x (Pursuing(x, bachelor) → UndergraduateStudent(x))
¬(Pursuing(leon, bachelor) ⊕ PrincipalInvestigator(leon))
¬Pursuing(leon, bachelor) → Professor(leon)","MemberOf(leon, universityFaculty)",Uncertain,False
648,"∀x (MemberOf(x, universityFaculty) → Professor(x))
∀x (PrincipalInvestigator(x) → MemberOf(x, universityFaculty))
∀x (Professor(x) → ¬UndergraduateStudent(x))
∀x (Pursuing(x, bachelor) → UndergraduateStudent(x))
¬(Pursuing(leon, bachelor) ⊕ PrincipalInvestigator(leon))
¬Pursuing(leon, bachelor) → Professor(leon)",¬UndergraduateStudent(leon) ∧ ¬PrincipalInvestigator(leon),True,True
649,"∀x (MemberOf(x, universityFaculty) → Professor(x))
∀x (PrincipalInvestigator(x) → MemberOf(x, universityFaculty))
∀x (Professor(x) → ¬UndergraduateStudent(x))
∀x (Pursuing(x, bachelor) → UndergraduateStudent(x))
¬(Pursuing(leon, bachelor) ⊕ PrincipalInvestigator(leon))
¬Pursuing(leon, bachelor) → Professor(leon)",¬PrincipalInvestigator(leon) → UndergraduateStudent(leon),False,False
650,"∀x (Cutman(x) → Prevent(x, physicalDamageToAFighter) ∧ Treat(x, physicalDamageToAFighter))
∀x (Cutman(x) → AppearIn(x, boxingMatch) ∨ AppearIn(x, kickboxingMatch) ∨ AppearIn(x, mixedMartialArtsMatchBout))
∀x (Cutman(x) → Handle(x, swelling) ∧ Handle(x, nosebleed) ∧ Handle(x, laceration))
Cutman(jack)","¬(∃x (Cutman(x) ∧ AppearIn(x, boxingMatch)))",Uncertain,False
651,"∀x (Cutman(x) → Prevent(x, physicalDamageToAFighter) ∧ Treat(x, physicalDamageToAFighter))
∀x (Cutman(x) → AppearIn(x, boxingMatch) ∨ AppearIn(x, kickboxingMatch) ∨ AppearIn(x, mixedMartialArtsMatchBout))
∀x (Cutman(x) → Handle(x, swelling) ∧ Handle(x, nosebleed) ∧ Handle(x, laceration))
Cutman(jack)","∀x (¬Cutman(x) → ¬Handle(x, nosebleed))",Uncertain,False
652,"∀x (Cutman(x) → Prevent(x, physicalDamageToAFighter) ∧ Treat(x, physicalDamageToAFighter))
∀x (Cutman(x) → AppearIn(x, boxingMatch) ∨ AppearIn(x, kickboxingMatch) ∨ AppearIn(x, mixedMartialArtsMatchBout))
∀x (Cutman(x) → Handle(x, swelling) ∧ Handle(x, nosebleed) ∧ Handle(x, laceration))
Cutman(jack)","Treat(jack, physicalDamageToAFighter)",True,True
653,"Painting(monaLisa) ∧ TheWorldsBestKnown(monaLisa)
PaintedBy(monaLisa, leonardodaVinci) ∧ Portrait(monaLisa)
Scientist(leonardodaVinci) ∧ Painter(leonardodaVinci)
∀x (Painting(x) → (History(x) ∨ Portrait(x) ∨ Animal(x) ∨ Landscape(x) ∨ StillLife(x)))","∃x ∃y (Painting(x) ∧ TheWorldsBestKnown(x) ∧ PaintedBy(x, y) ∧ Scientist(y))",True,True
654,"Painting(monaLisa) ∧ TheWorldsBestKnown(monaLisa)
PaintedBy(monaLisa, leonardodaVinci) ∧ Portrait(monaLisa)
Scientist(leonardodaVinci) ∧ Painter(leonardodaVinci)
∀x (Painting(x) → (History(x) ∨ Portrait(x) ∨ Animal(x) ∨ Landscape(x) ∨ StillLife(x)))","∃x (PaintedBy(x, leonardodaVinci) ∧ Landscape(x))",Uncertain,False
655,"Painting(monaLisa) ∧ TheWorldsBestKnown(monaLisa)
PaintedBy(monaLisa, leonardodaVinci) ∧ Portrait(monaLisa)
Scientist(leonardodaVinci) ∧ Painter(leonardodaVinci)
∀x (Painting(x) → (History(x) ∨ Portrait(x) ∨ Animal(x) ∨ Landscape(x) ∨ StillLife(x)))",∀x (WorldsBestKnown(x)  → ¬Portrait(x)),False,False
656,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",GrandSlamUmpire(nadal),False,False
657,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",¬GrandSlamUmpire(nadal),True,True
658,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",GrandSlamChampion(nadal),Uncertain,False
659,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",¬(GrandSlamUmpire(nadal) ∨ ProfessionalTennisUmpire(nadal)),True,True
660,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",ProfessionalTennisUmpire(nadal) → GrandSlamUmpire(nadal),True,True
661,"∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",GrandSlamUmpire(nadal) ∨ ProfessionalTennisPlayer(nadal) → GrandSlamUmpire(nadal),False,False
662,"∀x (Buisness(x) → Sanctioned(x) ⊕ ¬Sanctioned(x))
∀x (Buisness(x) ∧ Sanctioned(x) → Limited(x))
∀x (Buisness(x) ∧ ¬Sanctioned(x) → Free(x))
Buisness(crudeOilDataExchange) ∧ ¬Free(crudeOilDataExchange)",Sanctioned(crudeOilDataExchange),True,True
663,"∀x (Buisness(x) → Sanctioned(x) ⊕ ¬Sanctioned(x))
∀x (Buisness(x) ∧ Sanctioned(x) → Limited(x))
∀x (Buisness(x) ∧ ¬Sanctioned(x) → Free(x))
Buisness(crudeOilDataExchange) ∧ ¬Free(crudeOilDataExchange)",¬Sanctioned(crudeOilDataExchange),False,False
664,"∀x (Buisness(x) → Sanctioned(x) ⊕ ¬Sanctioned(x))
∀x (Buisness(x) ∧ Sanctioned(x) → Limited(x))
∀x (Buisness(x) ∧ ¬Sanctioned(x) → Free(x))
Buisness(crudeOilDataExchange) ∧ ¬Free(crudeOilDataExchange)",Limited(crudeOilDataExchange),True,True
665,"∀x (Depressing(x) → Sad(x))
Depressing(v)",Invigorating(v),Uncertain,False
669,"Japanese(koeitecmo) ∧ VideoGameHoldingCompany(koeitecmo) ∧ AnimeHoldingCompany(koeitecmo) ∧ HoldingCompany(x) 
∀x (HoldingCompany(x) → ∃y(Company(y) ∧ Holds(x, y)))
DisbandsIn(tecmo, japan) ∧ Survives(koei) ∧ Renames(koei)
∀x (VideoGameHoldingCompany(x) → HoldingCompany(x))","∃x (Company(x) ∧ Holds(koeitecmo, x))",True,True
672,"System(playStation2) ∧ CameraAccessoryFor(playStationEyeToy, playStation2)
System(playStation3) ∧ CameraAccessoryFor(playStationEye, playStation3)  
System(playStation4) ∧ System(playStation5) ∧ CameraAccessoryFor(playStationCamera, playStation4) ∧ CameraAccessoryFor(playStationCamera, playStation5)
∀x ∀y (CameraAccessoryFor(x, y) ∧ System(y) → CompatibleWith(x, y))
¬(playStation2=playStation3) ∧ ¬(playStation2=playStation4) ∧ ¬(playStation2=playStation5) ∧ ¬(playStation3=playStation4) ∧ ¬(playStation3=playStation5) ∧ ¬(playStation4=playStation5)
∀x ∃y ∃z (System(y) ∧ System(z) ∧ ¬(y=z) ∧ CompatibleWith(x, y) ∧ CompatibleWith(x, z) → x=playstationCamera)","Compatible(playStationEye, playStation2) ∧ Compatible(playStationEye, playStation3)",False,False
674,"System(playStation2) ∧ CameraAccessoryFor(playStationEyeToy, playStation2)
System(playStation3) ∧ CameraAccessoryFor(playStationEye, playStation3)  
System(playStation4) ∧ System(playStation5) ∧ CameraAccessoryFor(playStationCamera, playStation4) ∧ CameraAccessoryFor(playStationCamera, playStation5)
∀x ∀y (CameraAccessoryFor(x, y) ∧ System(y) → CompatibleWith(x, y))
¬(playStation2=playStation3) ∧ ¬(playStation2=playStation4) ∧ ¬(playStation2=playStation5) ∧ ¬(playStation3=playStation4) ∧ ¬(playStation3=playStation5) ∧ ¬(playStation4=playStation5)
∀x ∃y ∃z (System(y) ∧ System(z) ∧ ¬(y=z) ∧ CompatibleWith(x, y) ∧ CompatibleWith(x, z) → x=playstationCamera)","Compatible(playStationCamera, playStation2) ∧ Compatible(playStationCamera, playStation3) ∧ Compatible(playStationCamera, playStation4) ∧ Compatible(playStationCamera, playStation5)",Uncertain,False
675,"FootballPlayer(adamBuska) ∧ European(adamBuska)
∀x (FootballPlayer(x) ∧ European(x) → ∃y (Call(american, y, soccer) ∧ Play(x, y)))","∃y (Call(american, y, soccer) ∧ Play(adamBuska, y))",True,True
676,"∀x (ATop3BestSellingVideoGame(x) → Multiplatform(x))
∀x (SoldMoreThan100MillionCopies(x) → ATop3BestSellingVideoGame(x))
∃x ((SupportsWindows(x) ∧ AGameDevelopedByNintendo(x)))
∀x (Multiplatform(x) → CanBePlayedOnAWideRangeOfDevices(x))
¬(DevelopedByNintendo(PokemonDiamond) ∨ CanBePlayedOnAWideRangeOfDevices(PokemonDiamond))",Game(PokemonDiamond) ∧ SupportsWindows(PokemonDiamond),Uncertain,False
677,"∀x (ATop3BestSellingVideoGame(x) → Multiplatform(x))
∀x (SoldMoreThan100MillionCopies(x) → ATop3BestSellingVideoGame(x))
∃x ((SupportsWindows(x) ∧ AGameDevelopedByNintendo(x)))
∀x (Multiplatform(x) → CanBePlayedOnAWideRangeOfDevices(x))
¬(DevelopedByNintendo(PokemonDiamond) ∨ CanBePlayedOnAWideRangeOfDevices(PokemonDiamond))",(Game(PokemonDiamond) ∧ SupportsWindows(PokemonDiamond)) ∧ (Game(PokemonDiamond) ∧ SoldMoreThan100MillionCopies(PokemonDiamond)),False,False
679,"∃x (BRIC(x) ∧ ¬(x=china) ∧ BRIC(china) ∧ Emerging(chinaEconomy))
∀x (From(x, china) → From(x, bric))
BRIC(india) ∧ Emerging(indiaEconomy)
∀x (From(x, india) → From(x, bric))
∀x (From(x, china) → Chinese(x))
∀x (From(x, india) → Indian(x))
∃x (From(x, india))","∀x (From(x, countryOfBRICS) → ¬IndianPeople(x))",False,False
680,"∃x (BRIC(x) ∧ ¬(x=china) ∧ BRIC(china) ∧ Emerging(chinaEconomy))
∀x (From(x, china) → From(x, bric))
BRIC(india) ∧ Emerging(indiaEconomy)
∀x (From(x, india) → From(x, bric))
∀x (From(x, china) → Chinese(x))
∀x (From(x, india) → Indian(x))
∃x (From(x, india))",EmergingEconomy(india),False,False
682,"Actor(daveedDiggs) ∧ FilmProducer(daveedDiggs)
∃x ∃y(PlaysIn(daveedDiggs, x, hamilton) ∧ (¬(x=y)) ∧ PlaysIn(daveedDiggs, y, hamilton)) ∧ OnBroadway(hamilton) ∧ Musical(hamilton)
∃x ∃y(Actor(x) ∧ PlaysIn(x, y, hamilton) ∧ Wins(x, bestActorAward))
∃x (Actor(x) ∧ PlaysIn(x, thomasJefferson, hamilton) ∧ Wins(x, bestActorAward))
Plays(daveedDiggs, thomasJefferson)
∀x ((Musical(x) ∧ OnBroadway(x)) → ¬Film(x))",Film(hamilton),False,False
684,"Actor(daveedDiggs) ∧ FilmProducer(daveedDiggs)
∃x ∃y(PlaysIn(daveedDiggs, x, hamilton) ∧ (¬(x=y)) ∧ PlaysIn(daveedDiggs, y, hamilton)) ∧ OnBroadway(hamilton) ∧ Musical(hamilton)
∃x ∃y(Actor(x) ∧ PlaysIn(x, y, hamilton) ∧ Wins(x, bestActorAward))
∃x (Actor(x) ∧ PlaysIn(x, thomasJefferson, hamilton) ∧ Wins(x, bestActorAward))
Plays(daveedDiggs, thomasJefferson)
∀x ((Musical(x) ∧ OnBroadway(x)) → ¬Film(x))","∃x ∃y(Wins(hamilton, x) ∧ (¬(x=y)) ∧ Wins(hamilton, y))",Uncertain,False
687,"MemberOf(annJLand, philadelphiaCityCouncil) ∧ MemberOf(annJLand, democraticParty)
RunUnopposedFor(ann, philadelphiaCityCouncil, year1980)
∀x ∀y (RunUnopposedFor(x, philadelphiaCityCouncil, y) → ElectedTo(x, philadelphiaCityCouncil, y))
PoliticalChallenger(michaelNutter)
Defeat(annJLand, michaelNutter) ∧ RunFor(annJLand, philadelphiaCityCouncil, year1987)","ElectedTo(ann, philadelphiaCityCouncil, year1980)",True,True
692,"WonCup(aberdeen, year2013Final)
WonCup(rangers, year2014Final)
¬(aberdeen=rangers)
∀x ∀y ∀z ∀w (¬(x=y) ∧ WonCup(x, z) ∧ WonCup(y, w) → ¬(z=w))","∃x (WonCup(aberdeen, x))",True,True
693,"∀x (YoungWorkingProfessional(x) ∧ Have(x, regular9To5Job) → Have(x, stableJob))
∃x (LiveIn(x, manhattan) ∧ YoungWorkingProfessional(x) ∧ Have(x, regular9To5Job))
∀x (Have(x, stableJob) → WorkRegularly(x))
∀x (WorkRegularly(x) → ¬DisobeyFrequently(x, boss))
¬(DisobeyFrequently(mary, boss) ⊕ WorkRegularly(mary))","LiveIn(mary, manhattan)",Uncertain,False
696,"∀x (BrainStudy(x) → (BlockDesign(x) ⊕ EventrelatedDesign(x)))
∀x ((BrainStudy(x) ∧ EventRelatedDesign(x)) → BrainImageAcquisition(x))
∀x ((BrainStudy(x) ∧ BrainImageAcquisition(x)) → PrecededBy(x, dataProcessing))
∀x ((BrainStudy(x) ∧ PrecededBy(x, dataProcessing)) → ¬Analyze(x, data))
BrainStudy(pictureMemory) ∧ (¬(EventRelatedDesign(pictureMemory) ⊕ AnalyzingData(pictureMemory)))","PrecededBy(pictureMemory, dataProcessing)",Uncertain,False
699,"∀x (BrainStudy(x) → (BlockDesign(x) ⊕ EventrelatedDesign(x)))
∀x ((BrainStudy(x) ∧ EventRelatedDesign(x)) → BrainImageAcquisition(x))
∀x ((BrainStudy(x) ∧ BrainImageAcquisition(x)) → PrecededBy(x, dataProcessing))
∀x ((BrainStudy(x) ∧ PrecededBy(x, dataProcessing)) → ¬Analyze(x, data))
BrainStudy(pictureMemory) ∧ (¬(EventRelatedDesign(pictureMemory) ⊕ AnalyzingData(pictureMemory)))","¬Analyze(pictureMemory, data) → (BlockDesign(pictureMemory) ∧ Analyze(pictureMemory, data))",False,False
700,"USNavyShip(theUSSLyon) ∧ InvolvedIn(theUSSLyon, wWII)
∀x (InvolvedIn(x, wWII) → (CurrentlyDecommissioned(x) ∨ In(x, museum)))",CurrentlyDecommissioned(theUSSLyon),Uncertain,False
701,"∀x (Disposable(x) → DesignedToBeOnlyUsedOnce(x))
∃x (EcoFriendly(x))
∀x (UsedIn(x, tomsHouse) → Disposable(x) ⊕ Reusable(x))
∀x (MadeFrom(x, metal) → ¬MadeFrom(x, plastic))
∀x (Reusable(x) → MadeFrom(x, metal))
¬(MadeFrom(chopsticksUsedInTomsHouse, metal) ⊕ MadeFrom(chopsticksUsedInTomsHouse, plastic))",EcoFriendly(chopsticks),Uncertain,False
703,"∀x (Disposable(x) → DesignedToBeOnlyUsedOnce(x))
∃x (EcoFriendly(x))
∀x (UsedIn(x, tomsHouse) → Disposable(x) ⊕ Reusable(x))
∀x (MadeFrom(x, metal) → ¬MadeFrom(x, plastic))
∀x (Reusable(x) → MadeFrom(x, metal))
¬(MadeFrom(chopsticksUsedInTomsHouse, metal) ⊕ MadeFrom(chopsticksUsedInTomsHouse, plastic))","MadeFrom(chopsticks, plastic) ∨ DesignedBeOnlyUsedOnce(chopsticks) → MadeFrom(chopsticks, plastic) ∧ EcoFriendly(chopsticks)",False,False
707,"∀x (EuropeanSoccerClub(x) → Attend(x, ucl) ∨ Attend(x, uel) ∨ Attend(x, uecl))
∀x ∀y (EuropeanSoccerClub(x) ∧ EuropeanSoccerClub(y) ∧ Attend(x, ucl) ∧ Attend(y, uel) → HigherRank(x, y))
∀x ∀y (EuropeanSoccerClub(x) ∧ EuropeanSoccerClub(y) ∧ Attend(x, uel) ∧ Attend(y, uecl) → HigherRank(x, y))
EuropeanSoccerClub(manchesterUnited) ∧ EuropeanSoccerClub(manchesterCity)
Attend(manchesterunited, uel)
Attend(manchestercity, ucl)","HigherRank(manchesterCity, manchesterUnited)",True,True
708,"∀x ∀y ((Coach(x, y) ∧ FootballClub(y)) → FootballCoach(x))
∀w ∀x ∀y ∀z ((PlayPositionFor(x, w, y, z) ∧ InNFL(y, z)) → PlayInNFL(x))
FootballClub(minnesotaVikings)
Coach(dennisGreen, minnesotaVikings)
ReceiveTD(crisCarter, num13)
InNFL(minnesotaVikings, yr1997)
PlayPositionFor(johnRandle, defensiveTackle, minnesotaVikings, yr1997)",FootballCoach(dennisGreen),True,True
