story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id
390,"There are no elements with atomic number between 61-63 that are not scarce in China.
Non-rare earth elements are not scarce in China.
All elements are either non-rare earth elements or rare earth elements. 
All rare earth elements can be used for industry.
All rare earth elements are essential for exploring future directions of electronics.
Lithium is either a non-rare earth element and essential for exploring future directions of electronics, or is not a non-rare earth element and is not essential for exploring future directions of electronics.","∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))",Lithium is a rare earth element.,RareEarthElement(lithium),Uncertain,1044
390,"There are no elements with atomic number between 61-63 that are not scarce in China.
Non-rare earth elements are not scarce in China.
All elements are either non-rare earth elements or rare earth elements. 
All rare earth elements can be used for industry.
All rare earth elements are essential for exploring future directions of electronics.
Lithium is either a non-rare earth element and essential for exploring future directions of electronics, or is not a non-rare earth element and is not essential for exploring future directions of electronics.","∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))",Lithium is an element with atomic number between 61-63 and is used for batteries.,"Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y)) ∧ UsedFor(lithium, batteries)",False,1045
390,"There are no elements with atomic number between 61-63 that are not scarce in China.
Non-rare earth elements are not scarce in China.
All elements are either non-rare earth elements or rare earth elements. 
All rare earth elements can be used for industry.
All rare earth elements are essential for exploring future directions of electronics.
Lithium is either a non-rare earth element and essential for exploring future directions of electronics, or is not a non-rare earth element and is not essential for exploring future directions of electronics.","∀x ((Element(x) ∧ ∃y(Between(y, num61, num63) ∧ AtomicNumber(x, y))) → ScarceIn(x, china))
∀x (¬RareEarthElement(x) → ¬ScarceIn(x, china)) 
∀x (¬RareEarthElement(x) ⊕ RareEarthElement(x)) 
∀x (RareEarthElement(x) → UsedIn(x, industry)) 
∀x (RareEarthElement(x) → EssentialFor(x, electronics))
¬(¬RareEarthElement(lithium) ⊕ EssentialFor(lithium, electronics))","If Lithium is not essential for exploring future directions of electronics or an element with atomic number between 61-63, then Lithium is not a non-rare earth element or usable in industry.","¬(EssentialFor(lithium, electronics) ⊕ (∃y(Between(y, num61, num63) ∧ AtomicNumber(lithium, y)))) → ¬(¬RareEarthMetals(lithium) ∨ UsedIn(lithium, industry))",True,1046
332,"If people don't often clean their homes, then they do not have tidy houses.
If people don't prioritize cleaning, then they do not often clean their homes.
If people hire a maid or cleaning service, then they have tidy houses.
If people don't care about cleanliness, then they do not prioritize cleaning.
Either Jack does hire a maid or cleaning service and does not often clean his home, or he does not hire a maid or cleaning service nor often clean his home.","∀x (¬CleanOften(x, home) → ¬Have(x, tidyHouse))
∀x (¬Prioritize(x, cleaning) → ¬CleanOften(x, home))
∀x (Hire(x, maid) ∨ Hire(x, cleaningService) → Have(x, tidyHouse))
∀x (¬CareAbout(x, cleanliness) → ¬Prioritize(x, cleaning))
¬(Hire(x, maid) ∨ Hire(x, cleaningService)) ⊕ ¬CleanOften(jack, home))",Jack doesn't care about cleanliness.,"¬(CareAbout(jack, cleanliness))",False,858
332,"If people don't often clean their homes, then they do not have tidy houses.
If people don't prioritize cleaning, then they do not often clean their homes.
If people hire a maid or cleaning service, then they have tidy houses.
If people don't care about cleanliness, then they do not prioritize cleaning.
Either Jack does hire a maid or cleaning service and does not often clean his home, or he does not hire a maid or cleaning service nor often clean his home.","∀x (¬CleanOften(x, home) → ¬Have(x, tidyHouse))
∀x (¬Prioritize(x, cleaning) → ¬CleanOften(x, home))
∀x (Hire(x, maid) ∨ Hire(x, cleaningService) → Have(x, tidyHouse))
∀x (¬CareAbout(x, cleanliness) → ¬Prioritize(x, cleaning))
¬(Hire(x, maid) ∨ Hire(x, cleaningService)) ⊕ ¬CleanOften(jack, home))",Jack does care about cleanliness.,"CareAbout(jack, cleanliness)",True,859
332,"If people don't often clean their homes, then they do not have tidy houses.
If people don't prioritize cleaning, then they do not often clean their homes.
If people hire a maid or cleaning service, then they have tidy houses.
If people don't care about cleanliness, then they do not prioritize cleaning.
Either Jack does hire a maid or cleaning service and does not often clean his home, or he does not hire a maid or cleaning service nor often clean his home.","∀x (¬CleanOften(x, home) → ¬Have(x, tidyHouse))
∀x (¬Prioritize(x, cleaning) → ¬CleanOften(x, home))
∀x (Hire(x, maid) ∨ Hire(x, cleaningService) → Have(x, tidyHouse))
∀x (¬CareAbout(x, cleanliness) → ¬Prioritize(x, cleaning))
¬(Hire(x, maid) ∨ Hire(x, cleaningService)) ⊕ ¬CleanOften(jack, home))",Jack has a tidy house.,"Have(jack, tidyHouse)",Uncertain,860
332,"If people don't often clean their homes, then they do not have tidy houses.
If people don't prioritize cleaning, then they do not often clean their homes.
If people hire a maid or cleaning service, then they have tidy houses.
If people don't care about cleanliness, then they do not prioritize cleaning.
Either Jack does hire a maid or cleaning service and does not often clean his home, or he does not hire a maid or cleaning service nor often clean his home.","∀x (¬CleanOften(x, home) → ¬Have(x, tidyHouse))
∀x (¬Prioritize(x, cleaning) → ¬CleanOften(x, home))
∀x (Hire(x, maid) ∨ Hire(x, cleaningService) → Have(x, tidyHouse))
∀x (¬CareAbout(x, cleanliness) → ¬Prioritize(x, cleaning))
¬(Hire(x, maid) ∨ Hire(x, cleaningService)) ⊕ ¬CleanOften(jack, home))",Jack neither lives in the suburbs nor is too busy to clean.,"¬(¬CareAbout(jack, cleanliness) ∨ ¬CleanOften(jack, home)",True,861
332,"If people don't often clean their homes, then they do not have tidy houses.
If people don't prioritize cleaning, then they do not often clean their homes.
If people hire a maid or cleaning service, then they have tidy houses.
If people don't care about cleanliness, then they do not prioritize cleaning.
Either Jack does hire a maid or cleaning service and does not often clean his home, or he does not hire a maid or cleaning service nor often clean his home.","∀x (¬CleanOften(x, home) → ¬Have(x, tidyHouse))
∀x (¬Prioritize(x, cleaning) → ¬CleanOften(x, home))
∀x (Hire(x, maid) ∨ Hire(x, cleaningService) → Have(x, tidyHouse))
∀x (¬CareAbout(x, cleanliness) → ¬Prioritize(x, cleaning))
¬(Hire(x, maid) ∨ Hire(x, cleaningService)) ⊕ ¬CleanOften(jack, home))",Jack is overburdened and lives in the suburbs.,"¬Prioritize(jack, cleaning) ∨ ¬CareAbout(jack, cleanliness)",False,862
278,"The bottle not falling is either standing upright or toppled over. 
The bottle not falling is not standing upright.","¬Falling(bottle) → (Upright(bottle) ⊕ ToppledOver(bottle))
¬Falling(bottle) → ¬Upright(bottle)",The bottle not falling is toppled over.,¬Falling(bottle) → ToppleOver(bottle),True,722
359,"Everyone who chooses what they want to do with their time has flexible schedules.
Everyone with a lot of free time chooses what they want to do with their time.
People either have a lot of free time or they invest in a career in which they are willing to spend the rest of their lives.
If people invest in a career in which they are willing to spend the rest of their lives, then they are hardworking individuals with high ambitions and goals for the future.  
If people are hardworking individuals with high ambitions and goals for the future, then they are not short sighted.
John is not either a hardworking individual with high ambitions and goals for the future or has a flexible schedule.","∀x (ChooseWhatToDoWith(x, time) → FlexibleSchedule(x))
∀x (Have(x, lotsOfFreetime) → ChooseWhatToDoWith(x, time))
∀x (Have(x, lotsOfFreetime) ⊕ (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y))))
∀x (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y)) → Hardworking(x))
∀x (Hardworking(x) ∧ HaveFor(x, highAmbition, future) ∧ HaveFor(x, goal, future) → ¬ShortSighted(x))
¬((Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ FlexibleSchedule(john))",John is short sighted.,Organized(john),False,952
359,"Everyone who chooses what they want to do with their time has flexible schedules.
Everyone with a lot of free time chooses what they want to do with their time.
People either have a lot of free time or they invest in a career in which they are willing to spend the rest of their lives.
If people invest in a career in which they are willing to spend the rest of their lives, then they are hardworking individuals with high ambitions and goals for the future.  
If people are hardworking individuals with high ambitions and goals for the future, then they are not short sighted.
John is not either a hardworking individual with high ambitions and goals for the future or has a flexible schedule.","∀x (ChooseWhatToDoWith(x, time) → FlexibleSchedule(x))
∀x (Have(x, lotsOfFreetime) → ChooseWhatToDoWith(x, time))
∀x (Have(x, lotsOfFreetime) ⊕ (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y))))
∀x (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y)) → Hardworking(x))
∀x (Hardworking(x) ∧ HaveFor(x, highAmbition, future) ∧ HaveFor(x, goal, future) → ¬ShortSighted(x))
¬((Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ FlexibleSchedule(john))",John chooses what he want to do with his time.,"ChooseWhatToDoWith(john, time)",Uncertain,953
359,"Everyone who chooses what they want to do with their time has flexible schedules.
Everyone with a lot of free time chooses what they want to do with their time.
People either have a lot of free time or they invest in a career in which they are willing to spend the rest of their lives.
If people invest in a career in which they are willing to spend the rest of their lives, then they are hardworking individuals with high ambitions and goals for the future.  
If people are hardworking individuals with high ambitions and goals for the future, then they are not short sighted.
John is not either a hardworking individual with high ambitions and goals for the future or has a flexible schedule.","∀x (ChooseWhatToDoWith(x, time) → FlexibleSchedule(x))
∀x (Have(x, lotsOfFreetime) → ChooseWhatToDoWith(x, time))
∀x (Have(x, lotsOfFreetime) ⊕ (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y))))
∀x (∃y (InvestIn(x, y) ∧ Career(y) ∧ WillingToSpendIn(restOfLife, y)) → Hardworking(x))
∀x (Hardworking(x) ∧ HaveFor(x, highAmbition, future) ∧ HaveFor(x, goal, future) → ¬ShortSighted(x))
¬((Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ FlexibleSchedule(john))",John is either a hardworking individual with high ambitions and goals for the future or is short sighted.,"(Hardworking(john) ∧ HaveFor(john, highAmbition, future) ∧ HaveFor(john, goal, future)) ⊕ ShortSighted(john)",True,954
78,"Ableton has an office in Germany.
Ableton has an office in the USA.
USA and Germany are different countries.
Any company that has offices in different countries is a multinational company.
Ableton makes music software.","OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)",Ableton is a multinational company.,MultinationalCompany(ableton),True,237
78,"Ableton has an office in Germany.
Ableton has an office in the USA.
USA and Germany are different countries.
Any company that has offices in different countries is a multinational company.
Ableton makes music software.","OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)",Ableton makes AI software.,MakesAISoftware(ableton),Uncertain,238
78,"Ableton has an office in Germany.
Ableton has an office in the USA.
USA and Germany are different countries.
Any company that has offices in different countries is a multinational company.
Ableton makes music software.","OfficeIn(ableton, germany)
OfficeIn(ableton, unitedStates)
¬SameCountry(germany, unitedStates)
∀x ∀y ∀z (OfficeIn(x, y) ∧ OfficeIn(x, z) ∧ (¬SameCountry(y, z)) → MultinationalCompany(x))
MakesMusicSoftware(ableton)",Ableton does not have an office in Germany.,"¬OfficeIn(ableton, germany)",False,239
450,"Those who can fly over a vast distance glide in the air. 
Flightless birds cannot fly over a vast distance. 
Penguins are flightless birds. 
Nonflying birds in Antarctica are penguins. 
Fido is a penguin, or flies over a vast distance. ","∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)",Fido is a flightless bird,Flightless(fido) ∧ Bird(fido),Uncertain,1295
450,"Those who can fly over a vast distance glide in the air. 
Flightless birds cannot fly over a vast distance. 
Penguins are flightless birds. 
Nonflying birds in Antarctica are penguins. 
Fido is a penguin, or flies over a vast distance. ","∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)","Fido is not a nonflying bird in Antarctica, and he cannot glid in the air.","¬(NonFlying(fido) ∧ Bird(fido) ∧ In(fido, antarctica)) ∧ ¬GlideInAir(fido)",False,1296
450,"Those who can fly over a vast distance glide in the air. 
Flightless birds cannot fly over a vast distance. 
Penguins are flightless birds. 
Nonflying birds in Antarctica are penguins. 
Fido is a penguin, or flies over a vast distance. ","∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)","If Fido either can fly over a vast distance or cannot fly over a vast distance, then Fido is a nonflying bird in Antartica.","(FlyOver(fido, vastDistance) ⊕ ¬FlyOver(fido, vastDistance)) → (NonFlying(fido) ∧ Bird(fido) ∧ In(fido, antarctica))",True,1297
